x,y
0.0,0.0048761070753308156
0.015748031496062992,0.0046316628846286845
0.031496062992125984,0.0038976128248847663
0.047244094488188976,0.0026717991888393078
0.06299212598425197,0.0009506082452757081
0.07874015748031496,-0.0012710563407409836
0.09448818897637795,-0.003999811227336503
0.11023622047244094,-0.007243842776161635
0.12598425196850394,-0.011012968783164379
0.14173228346456693,-0.015318713433331466
0.15748031496062992,-0.020174396556835728
0.1732283464566929,-0.025595238493036465
0.1889763779527559,-0.031598482128853966
0.2047244094488189,-0.038203533976291615
0.2204724409448819,-0.045432126498737624
0.23622047244094488,-0.05330850429738199
0.25196850393700787,-0.061859637239976895
0.26771653543307083,-0.07111546416939518
0.28346456692913385,-0.08110917148758578
0.2992125984251969,-0.0918775116945163
0.31496062992125984,-0.10346116790006143
0.3307086614173228,-0.1159051714550654
0.3464566929133858,-0.12925938121058578
0.36220472440944884,-0.14357903456779053
0.3779527559055118,-0.15892538249629573
0.39370078740157477,-0.17536642316648843
0.4094488188976378,-0.19297775187753174
0.4251968503937008,-0.211843548716532
0.4409448818897638,-0.23205773004883712
0.45669291338582674,-0.2537252957661049
0.47244094488188976,-0.27696391153687205
0.4881889763779528,-0.3019057745479836
0.5039370078740157,-0.3286998229703313
0.5196850393700787,-0.35751436439835604
0.5354330708661417,-0.3885402178349946
0.5511811023622047,-0.42199448882554425
0.5669291338582677,-0.45812513000202215
0.5826771653543307,-0.49721648222291437
0.5984251968503937,-0.5395960483442221
0.6141732283464567,-0.5856428275622909
0.6299212598425197,-0.6357976404614825
0.6456692913385826,-0.6905760136772712
0.6614173228346456,-0.7505843832257082
0.6771653543307087,-0.8165406384285137
0.6929133858267716,-0.88930039511258
0.7086614173228346,-0.9698909029708709
0.7244094488188977,-1.0595552245535442
0.7401574803149606,-1.1598103702658782
0.7559055118110236,-1.2725245766137863
0.7716535433070866,-1.4000210721734856
0.7874015748031495,-1.5452187448931598
0.8031496062992126,-1.7118243745460382
0.8188976377952756,-1.9045965845060224
0.8346456692913385,-2.1297074602287616
0.8503937007874016,-2.395229360465878
0.8661417322834646,-2.7117553262287304
0.8818897637795275,-3.0930654918125384
0.8976377952755905,-3.5563881639378634
0.9133858267716535,-4.120507357528131
0.9291338582677166,-4.795337797201577
0.9448818897637795,-5.539883140715903
0.9606299212598425,-6.108848777230958
0.9763779527559056,-5.594461643218452
0.9921259842519685,-2.048168314596801
1.0078740157480315,4.069934625395811
1.0236220472440944,7.653003088993977
1.0393700787401574,8.076198882908532
1.0551181102362204,7.388466785221765
1.0708661417322833,6.551132047076284
1.0866141732283465,5.811333789873793
1.1023622047244095,5.2021805201545455
1.1181102362204725,4.707038085270403
1.1338582677165354,4.302625985190662
1.1496062992125984,3.9688459807535073
1.1653543307086613,3.6900816522665214
1.1811023622047243,3.454543296049556
1.1968503937007875,3.2533604999787413
1.2125984251968505,3.079816193041431
1.2283464566929134,2.928771033316936
1.2440944881889764,2.7962465841990882
1.2598425196850394,2.679126298894159
1.2755905511811023,2.574940527417673
1.2913385826771653,2.481710761220556
1.3070866141732282,2.3978356648370056
1.3228346456692912,2.322006769919037
1.3385826771653544,2.2531454153229404
1.3543307086614174,2.190355061339173
1.3700787401574803,2.132884848152785
1.3858267716535433,2.0801014660178314
1.4015748031496063,2.0314672336300474
1.4173228346456692,1.9865228602254683
1.4330708661417322,1.9448737752925358
1.4488188976377954,1.9061792006368554
1.4645669291338583,1.8701433487515828
1.4803149606299213,1.836508283403068
1.4960629921259843,1.8050480897545422
1.5118110236220472,1.7755640837822857
1.5275590551181102,1.7478808522612836
1.5433070866141732,1.72184296089898
1.5590551181102361,1.697312203320776
1.574803149606299,1.6741652904607163
1.5905511811023623,1.6522919005843244
1.6062992125984252,1.6315930261990943
1.6220472440944882,1.6119795666176362
1.6377952755905512,1.593371124763229
1.6535433070866141,1.575694974570219
1.669291338582677,1.5588851715005172
1.68503937007874,1.542881783626544
1.7007874015748032,1.527630224690272
1.7165354330708662,1.5130806737442999
1.7322834645669292,1.4991875685736575
1.7480314960629921,1.4859091622099339
1.763779527559055,1.473207133578802
1.779527559055118,1.4610462447436439
1.795275590551181,1.4493940383813357
1.811023622047244,1.438220570098485
1.826771653543307,1.4274981710050136
1.8425196850393701,1.4172012366369546
1.858267716535433,1.407306038885679
1.874015748031496,1.397790558065941
1.889763779527559,1.3886343326557578
1.905511811023622,1.3798183245799789
1.921259842519685,1.3713247981968857
1.937007874015748,1.3631372113916966
1.952755905511811,1.3552401173895505
1.968503937007874,1.347619076079035
1.984251968503937,1.3402605737904496
2.0,1.3331519506046707
