x,y
-5.0,0.0066928509242848554
-4.98998998998999,0.006759727717926963
-4.97997997997998,0.006827268169678339
-4.96996996996997,0.006895478773178962
-4.95995995995996,0.006964366083754617
-4.94994994994995,0.007033936718965559
-4.93993993993994,0.0071041973591592965
-4.92992992992993,0.007175154748027485
-4.91991991991992,0.007246815693166991
-4.90990990990991,0.007319187066645101
-4.8998998998999,0.007392275805568915
-4.88988988988989,0.0074660889126589094
-4.87987987987988,0.007540633456826718
-4.86986986986987,0.007615916573757117
-4.85985985985986,0.007691945466494227
-4.84984984984985,0.007768727406031967
-4.83983983983984,0.007846269731908731
-4.82982982982983,0.007924579852806346
-4.81981981981982,0.008003665247153274
-4.80980980980981,0.008083533463732107
-4.7997997997998,0.008164192122291341
-4.78978978978979,0.008245648914161444
-4.77977977977978,0.008327911602875217
-4.76976976976977,0.008410988024792483
-4.75975975975976,0.008494886089729078
-4.74974974974975,0.008579613781590162
-4.73973973973974,0.008665179159007866
-4.72972972972973,0.00875159035598327
-4.71971971971972,0.008838855582532716
-4.70970970970971,0.008926983125338458
-4.6996996996997,0.009015981348403665
-4.68968968968969,0.00910585869371176
-4.67967967967968,0.009196623681890113
-4.66966966966967,0.00928828491287808
-4.65965965965966,0.009380851066599388
-4.64964964964965,0.009474330903638873
-4.63963963963964,0.009568733265923559
-4.62962962962963,0.00966406707740808
-4.61961961961962,0.009760341344764448
-4.60960960960961,0.009857565158076152
-4.5995995995996,0.009955747691536591
-4.58958958958959,0.010054898204151832
-4.57957957957958,0.010155026040447677
-4.56956956956957,0.010256140631181068
-4.55955955955956,0.010358251494055754
-4.54954954954955,0.010461368234442287
-4.53953953953954,0.01056550054610228
-4.52952952952953,0.01067065821191693
-4.51951951951952,0.010776851104619815
-4.50950950950951,0.010884089187533922
-4.4994994994995,0.010992382515312897
-4.48948948948949,0.011101741234686515
-4.47947947947948,0.011212175585210352
-4.46946946946947,0.011323695900019597
-4.45945945945946,0.011436312606587052
-4.44944944944945,0.011550036227485263
-4.43943943943944,0.011664877381152721
-4.42942942942943,0.011780846782664216
-4.41941941941942,0.01189795524450518
-4.40940940940941,0.012016213677350122
-4.3993993993994,0.012135633090845022
-4.38938938938939,0.012256224594393747
-4.37937937937938,0.01237799939794837
-4.36936936936937,0.012500968812803414
-4.35935935935936,0.012625144252394
-4.34934934934935,0.012750537233097782
-4.33933933933934,0.012877159375040744
-4.32932932932933,0.013005022402906722
-4.31931931931932,0.013134138146750664
-4.3093093093093096,0.013264518542815571
-4.2992992992992995,0.013396175634353068
-4.2892892892892895,0.013529121572447577
-4.2792792792792795,0.013663368616844022
-4.2692692692692695,0.013798929136779025
-4.2592592592592595,0.013935815611815549
-4.2492492492492495,0.014074040632680918
-4.2392392392392395,0.014213616902108178
-4.2292292292292295,0.014354557235680725
-4.2192192192192195,0.014496874562680138
-4.2092092092092095,0.014640581926937159
-4.1991991991991995,0.014785692487685782
-4.1891891891891895,0.014932219520420325
-4.1791791791791795,0.015080176417755482
-4.1691691691691695,0.015229576690289228
-4.1591591591591595,0.015380433967468545
-4.1491491491491495,0.01553276199845786
-4.1391391391391394,0.015686574653010158
-4.129129129129129,0.01584188592234062
-4.119119119119119,0.015998709920002786
-4.109109109109109,0.016157060882767107
-4.099099099099099,0.01631695317150177
-4.089089089089089,0.0164784012720558
-4.079079079079079,0.01664141979614424
-4.069069069069069,0.01680602348223535
-4.059059059059059,0.016972227196439784
-4.049049049049049,0.017140045933401536
-4.039039039039039,0.01730949481719062
