x,y
-1.0,0.9566413371924638
-0.9797575092378354,0.8995826524752394
-0.9595150184756709,0.8699876574357684
-0.9392725277135063,0.8628685137179889
-0.9190300369513419,0.8421887748540293
-0.8987875461891773,0.7717189710216292
-0.8785450554270128,0.8059459749089056
-0.8583025646648482,0.7582431327404466
-0.8380600739026837,0.6930357038587426
-0.8178175831405192,0.6708284397518863
-0.7975750923783547,0.6559910180903131
-0.7773326016161901,0.5673304498033405
-0.7570901108540256,0.5214378840020685
-0.736847620091861,0.5009933815724623
-0.7166051293296964,0.39756610576470625
-0.6963626385675319,0.3488189695544371
-0.6761201478053673,0.3797631856659503
-0.6558776570432028,0.2701419772620202
-0.6356351662810383,0.26794361650044785
-0.6153926755188738,0.20302172859433462
-0.5951501847567092,0.09573218415896778
-0.5749076939945448,0.1439770571833628
-0.5546652032323802,0.0026217356068108447
-0.5344227124702157,0.04532322449864244
-0.5141802217080511,-0.09412627123823995
-0.49393773094588656,-0.012751926474231533
-0.473695240183722,-0.12332481806187798
-0.45345274942155744,-0.06647186830479027
-0.4332102586593929,-0.1841553143705322
-0.41296776789722844,-0.1513749554846683
-0.3927252771350639,-0.17712368124770003
-0.37248278637289933,-0.17188997673321815
-0.3522402956107348,-0.15513539576485963
-0.3319978048485702,-0.09206607288768888
-0.31175531408640567,-0.20232482401096177
-0.2915128233242411,-0.25724817505113234
-0.27127033256207667,-0.16956076962408992
-0.2510278417999121,-0.24239677946737714
-0.23078535103774755,-0.20354909054553796
-0.210542860275583,-0.17197053080369154
-0.19030036951341844,-0.11844322001122677
-0.1700578787512539,-0.3182372543703613
-0.14981538798908944,-0.14117508415532498
-0.1295728972269249,-0.15412527559562833
-0.10933040646476033,-0.07228003468823832
-0.08908791570259578,-0.08648509118801916
-0.06884542494043122,-0.0876628284653835
-0.048602934178266666,-0.09992772640473076
-0.02836044341610222,-0.012360502661167047
-0.008117952653937666,-0.05539131240054887
0.01212453810822689,0.029950986025672977
0.032367028870391445,0.07831632190566568
0.052609519632556,0.1557540029489588
0.07285201039472056,0.04567955060806707
0.09309450115688511,0.029684727532897442
0.11333699191904967,0.09893414757736652
0.13357948268121422,0.11755131337828334
0.15382197344337878,0.117098369030395
0.1740644642055431,0.17774931518917175
0.19430695496770767,0.15428577966664558
0.21454944572987222,0.09232909044385079
0.23479193649203678,0.2518233039215483
0.25503442725420133,0.20675471208402343
0.2752769180163659,0.12390682626955812
0.29551940877853045,0.11810221388303586
0.315761899540695,0.1683704503042337
0.33600439030285956,0.11382241528932434
0.3562468810650241,0.05864863665794558
0.37648937182718867,0.1389350180184745
0.3967318625893532,0.052406750785926805
0.4169743533515178,0.08325189474118887
0.4372168441136821,0.1170307714419496
0.45745933487584667,0.04381590140874872
0.4777018256380112,0.08713574582575166
0.4979443164001758,0.12169215428994155
0.5181868071623403,-0.0003385234077383772
0.5384292979245049,-0.05541951893200282
0.5586717886866694,0.008091795752950645
0.578914279448834,-0.08893941282384608
0.5991567702109986,-0.19951912218413487
0.6193992609731631,-0.11698958686392405
0.6396417517353277,-0.09532694892330076
0.6598842424974922,-0.2233325457365849
0.6801267332596568,-0.11240984899706628
0.7003692240218211,-0.18563748321840162
0.7206117147839857,-0.2882811076636067
0.7408542055461502,-0.2622280206442199
0.7610966963083148,-0.20777911078460673
0.7813391870704793,-0.26088450077392566
0.8015816778326439,-0.3210522758565965
0.8218241685948084,-0.3116582683997696
0.842066659356973,-0.3115220962686489
0.8623091501191376,-0.31986461108381137
0.8825516408813021,-0.3239510470222205
0.9027941316434667,-0.3587103990549195
0.9230366224056312,-0.33896615737957453
0.9432791131677956,-0.3042039021000809
0.9635216039299601,-0.29721288090136744
0.9837640946921247,-0.320228286948161
1.0040065854542894,-0.40508542091815514
1.0242490762164538,-0.3597059768004169
1.0444915669786186,-0.30742901188487404
1.064734057740783,-0.24275644700146676
1.0849765485029472,-0.33866929242213106
1.105219039265112,-0.3376898230669889
1.1254615300272763,-0.19223556001915218
1.1457040207894411,-0.34257829721380073
1.1659465115516054,-0.2797014035820849
1.1861890023137702,-0.21549595612043018
1.2064314930759346,-0.24107153834987238
1.2266739838380993,-0.22317576696290362
1.2469164746002637,-0.21237135241745772
1.2671589653624284,-0.1565633589595465
1.2874014561245928,-0.0899034228670004
1.3076439468867576,-0.10785157978860044
1.327886437648922,-0.06033674735689168
1.3481289284110862,-0.019281397162135547
1.368371419173251,-0.03926620376644713
1.3886139099354153,-0.1641091995233816
1.4088564006975801,-0.07667683752590351
1.4290988914597444,-0.07760109780383331
1.4493413822219092,0.021092598727884083
1.4695838729840736,-0.05957176609580939
1.4898263637462383,-0.0952703291363922
1.5100688545084027,-0.05881640518976388
1.5303113452705674,0.0601075163248107
1.5505538360327318,-0.04315783838438595
1.5707963267948966,-0.06845940613787709
